word,video_type,speaker_gender,listener_gender,file_name,folder_name
FS:N-NOTICE,c,w,w,L3c.eaf,L3+4c_ww
FS:NANDO,c,w,w,M28c.eaf,M25+26c_ww
FS:NDCS,n,w,m,BF15n.eaf,BF15+16n_wmw
FS:NDCS,n,w,m,BF15n.eaf,BF15+16n_wmw
FS:NESS(NES),c,m,m,L19c.eaf,L19+20c_mm
FS:NESS(NES),c,m,m,L19c.eaf,L19+20c_mm
FS:NEWHAM(NEWHM),c,m,m,BL21c.eaf,BL21+22c_mm
FS:NEWHAM(NEWHM),c,m,m,BL21c.eaf,BL21+22c_mm
FS:NEWS,c,w,w,BL24c.eaf,BL23+24c_ww
FS:NEWS,c,w,w,BL24c.eaf,BL23+24c_ww
FS:NEWS(NWS),c,w,w,BL23c.eaf,BL23+24c_ww
FS:NEWS(NWS),c,w,w,BL23c.eaf,BL23+24c_ww
FS:NHS,c,w,w,L27c.eaf,L27+11c_ww
FS:NICK,c,w,w,BM22c.eaf,BM21+22c_ww
FS:NIGEL,n,m,m,BF21n.eaf,BF21+22n_mm
FS:NIGEL,n,m,m,BF21n.eaf,BF21+22n_mm
FS:NO,c,w,w,M30c.eaf,M25+26c_ww
FS:NO,c,w,w,M30c.eaf,M25+26c_ww
FS:NORMAN,c,m,w,BL15c.eaf,BL15+16c_mw
FS:NOVEMBER,c,m,m,L20c.eaf,L19+20c_mm
FS:NOVEMBER,c,m,m,L20c.eaf,L19+20c_mm
FS:NOVEMBER(NN),n,m,m,G7n.eaf,G7+8n_mm
FS:NOVEMBER(NN),n,m,m,G7n.eaf,G7+8n_mm
FS:NOVEMBER(NN),n,m,m,G7n.eaf,G7+8n_mm
FS:NOVEMBER(NN),n,m,m,G7n.eaf,G7+8n_mm
FS:NURSERY,n,m,m,G20n.eaf,G19+20n_mm
FS:NURSERY,n,m,m,G20n.eaf,G19+20n_mm
FS:OAP,c,m,w,BL11c.eaf,BL11+12c_mw
FS:OAP,c,m,w,BL11c.eaf,BL11+12c_mw
FS:OCTOBER(OCT),n,m,w,BF8n.eaf,BF7+8n_wmw
FS:OCTOBER(OCT),n,m,w,BF8n.eaf,BF7+8n_wmw
FS:ODD,c,m,w,BL11c.eaf,BL11+12c_mw
FS:OF,c,w,m,BM56c.eaf,BM5+6c_mw
FS:OFF,n,m,w,BF12n.eaf,BF11+12n_wmw
FS:OFF,n,m,w,BF12n.eaf,BF11+12n_wmw
FS:OLDHAM(OH),c,m,w,M1c.eaf,M1+2c_mw
FS:OMAGH(OMG),n,m,w,BF12n.eaf,BF11+12n_wmw
FS:OMAGH(OMG),n,m,w,BF12n.eaf,BF11+12n_wmw
FS:OMAGH(OMGH),n,m,w,BF14n.eaf,BF13+14n_wmw
FS:OMAGH(OMGH),n,m,w,BF14n.eaf,BF13+14n_wmw
FS:OMAN,c,w,w,L27c.eaf,L27+11c_ww
FS:ON,n,w,m,BF4n.eaf,BF3+4n_mwm
FS:ON,n,w,m,BF4n.eaf,BF3+4n_mwm
FS:OR,c,m,w,BL11c.eaf,BL11+12c_mw
FS:OR(R),c,w,m,BL1718c.eaf,BL17+18c_mw
FS:OR(R),c,w,m,BL1718c.eaf,BL17+18c_mw
FS:OTT,c,w,w,BL23c.eaf,BL23+24c_ww
FS:OUT,c,m,m,L26c.eaf,L25+26c_mm
FS:OUTSIDE(OUSIDE),n,m,m,G19n.eaf,G19+20n_mm
FS:OUTSIDE(OUSIDE),n,m,m,G19n.eaf,G19+20n_mm
FS:OWN,c,w,w,M30c.eaf,M25+26c_ww
FS:OXFORD,c,m,m,BM7c.eaf,BM7+8c_mm
FS:P(FALSE-START),c,w,w,BM23c.eaf,BM23+24c_ww
FS:P-INDECIPHERABLE,c,m,m,BL6c.eaf,BL5+6c_mm
FS:P-PAGE,n,w,m,G4n.eaf,G3+4n_mwm
FS:P-PAGE,n,w,m,G4n.eaf,G3+4n_mwm
FS:P-PARADISE,c,w,w,BM22c.eaf,BM21+22c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M30c.eaf,M25+26c_ww
FS:P-PENCE,c,w,w,M9c.eaf,M25+26c_ww
FS:P-PENCES,c,w,w,M29c.eaf,M25+26c_ww
FS:P-PETERBOROUGH,c,w,m,M12c.eaf,M11+12c_mw
FS:P-PHD(FALSE-START),c,w,w,BL9c.eaf,BL9+10c_ww
FS:P-PLANET,c,w,w,BM13c.eaf,BM13+14c_ww
FS:P-PLANET,c,w,w,BM13c.eaf,BM13+14c_ww
FS:P-PLYMOUTH,c,m,m,L10c.eaf,L9+10c_mm
FS:P-PLYMOUTH,c,m,m,L10c.eaf,L9+10c_mm
FS:P-PLYMOUTH,c,m,m,L10c.eaf,L9+10c_mm
FS:P-PLYMOUTH,c,m,m,L10c.eaf,L9+10c_mm
FS:P-PORTSMOUTH,c,m,m,L9c.eaf,L9+10c_mm
FS:P-PORTSMOUTH,c,m,m,L9c.eaf,L9+10c_mm
FS:P-POUND,c,w,m,L18c.eaf,L17+18c_mw
FS:P-POUND,c,w,m,L18c.eaf,L17+18c_mw
FS:P-POUND,c,w,m,L6c.eaf,L5+6c_mw
FS:P-POUND,c,w,m,L6c.eaf,L5+6c_mw
FS:P-PRAIRIE,c,w,m,L6c.eaf,L5+6c_mw
FS:P-PRAIRIE,c,w,m,L6c.eaf,L5+6c_mw
FS:P-PRIMARY,c,m,w,BL15c.eaf,BL15+16c_mw
FS:P-PRIMARY,c,m,w,M1c.eaf,M1+2c_mw
FS:P-PRIMARY,c,w,w,BL10c.eaf,BL9+10c_ww
FS:P-PROOFREAD,c,w,w,BM23c.eaf,BM23+24c_ww
FS:P-PROOFREAD,c,w,w,BM23c.eaf,BM23+24c_ww
FS:P-UNKNOWN(FALSE-START),c,m,m,L9c.eaf,L9+10c_mm
FS:P-UNKNOWN(FALSE-START),c,m,m,L9c.eaf,L9+10c_mm
FS:PAD,c,w,m,BM16c.eaf,BM15+16c_mw
FS:PAIGNTON,c,m,m,L20c.eaf,L19+20c_mm
FS:PAIGNTON,c,m,m,L20c.eaf,L19+20c_mm
FS:PAKISTAN,c,m,m,L26c.eaf,L25+26c_mm
FS:PALERMO,c,w,w,BM21c.eaf,BM21+22c_ww
FS:PARENTS(PAREN),n,w,w,BF20n.eaf,BF19+20n_ww
FS:PARENTS(PAREN),n,w,w,BF20n.eaf,BF19+20n_ww
FS:PASTY(PESY),c,m,m,BL21c.eaf,BL21+22c_mm
FS:PAT,c,m,m,BL22c.eaf,BL21+22c_mm
FS:PAT,c,m,m,BL22c.eaf,BL21+22c_mm
FS:PATSY(PATSY),c,m,m,BL21c.eaf,BL21+22c_mm
FS:PAULA,c,w,w,M15c.eaf,M15+16c_ww
FS:PET,c,w,w,M28c.eaf,M25+26c_ww
FS:PETERBOROUGH(PB),c,w,m,M12c.eaf,M11+12c_mw
FS:PHD,c,w,w,BL9c.eaf,BL9+10c_ww
FS:PHELPS,c,m,w,BM15c.eaf,BM15+16c_mw
FS:PHILADELPHIA,c,w,m,BL1718c.eaf,BL17+18c_mw
FS:PHILIP,c,w,w,M15c.eaf,M15+16c_ww
FS:POLIO,c,m,m,L25c.eaf,L25+26c_mm
FS:PORT,c,m,m,L20c.eaf,L19+20c_mm
FS:PORT,c,m,m,L20c.eaf,L19+20c_mm
FS:PUNJABI(PJ),n,w,m,G25n.eaf,G25+26n_wmw
FS:PUNJABI(PJ),n,w,m,G25n.eaf,G25+26n_wmw
FS:PUPPY(PUPY),c,m,m,L25c.eaf,L25+26c_mm
FS:Q-QUARTER,c,m,w,BL11c.eaf,BL11+12c_mw
FS:Q-QUARTER,n,m,w,BF18n.eaf,BF17+18n_wmw
FS:Q-QUARTER,n,m,w,BF18n.eaf,BF17+18n_wmw
FS:R-INDECIPHERABLE(FALSE-START),c,m,m,BM20c.eaf,BM19+20c_mm
FS:R-INDECIPHERABLE(FALSE-START),c,m,m,BM20c.eaf,BM19+20c_mm
FS:R-RALLY,c,m,w,BL11c.eaf,BL11+12c_mw
FS:R-RULES,c,m,m,BL5c.eaf,BL5+6c_mm
FS:RAD,c,m,m,BL22c.eaf,BL21+22c_mm
FS:REAL,c,m,m,BM20c.eaf,BM19+20c_mm
FS:RECESSION,c,m,m,BL21c.eaf,BL21+22c_mm
FS:RED,n,m,w,BF3n.eaf,BF3+4n_mwm
FS:RED,n,m,w,BF3n.eaf,BF3+4n_mwm
FS:REDERICK,n,m,w,BF3n.eaf,BF3+4n_mwm
FS:REDERICK,n,m,w,BF3n.eaf,BF3+4n_mwm
FS:REGIS,c,m,m,L19c.eaf,L19+20c_mm
FS:REGIS,c,m,m,L19c.eaf,L19+20c_mm
FS:REGIS(REGS),c,m,m,L19c.eaf,L19+20c_mm
FS:REGIS(REGS),c,m,m,L19c.eaf,L19+20c_mm
FS:RIGID,c,w,w,L21c.eaf,L21+22c_ww
FS:RIGID,c,w,w,L21c.eaf,L21+22c_ww
FS:RNID,c,m,m,BL22c.eaf,BL21+22c_mm
FS:RNID,c,m,m,BL22c.eaf,BL21+22c_mm
FS:RODDY,n,m,w,BF3n.eaf,BF3+4n_mwm
FS:RODDY,n,m,w,BF3n.eaf,BF3+4n_mwm
FS:ROOM,c,w,w,M15c.eaf,M15+16c_ww
FS:ROOT,c,w,m,L29c.eaf,L28+29c_mw
FS:ROW,n,m,m,G20n.eaf,G19+20n_mm
FS:ROW,n,m,m,G20n.eaf,G19+20n_mm
FS:ROYAL,n,m,m,G20n.eaf,G19+20n_mm
FS:ROYAL,n,m,m,G20n.eaf,G19+20n_mm
FS:ROYAL,n,m,w,BF14n.eaf,BF13+14n_wmw
FS:ROYAL,n,m,w,BF14n.eaf,BF13+14n_wmw
FS:RUANE,c,m,m,BL22c.eaf,BL21+22c_mm
FS:RUSSIA,c,w,w,M9c.eaf,M25+26c_ww
FS:RUST(RST),c,w,m,BL16c.eaf,BL15+16c_mw
FS:RUST(SRT),c,w,m,BL16c.eaf,BL15+16c_mw
FS:RUSTY,c,w,w,M15c.eaf,M15+16c_ww
FS:S,n,m,w,BF12n.eaf,BF11+12n_wmw
FS:S,n,m,w,BF12n.eaf,BF11+12n_wmw
FS:S(FALSE-START),n,m,m,G8n.eaf,G7+8n_mm
FS:S(FALSE-START),n,m,m,G8n.eaf,G7+8n_mm
FS:S-INDECIPHERABLE,c,m,m,BM19c.eaf,BM19+20c_mm
FS:S-SAND,c,w,w,BM14c.eaf,BM13+14c_ww
FS:S-SEASON,c,m,m,BM20c.eaf,BM19+20c_mm
FS:S-SEASON,c,m,m,BM20c.eaf,BM19+20c_mm
FS:S-SEPTEMBER,c,m,w,M11c.eaf,M11+12c_mw
FS:S-SHILLING,c,w,m,BL1314c.eaf,BL13+14c_mw
FS:S-SHILLING,c,w,w,M30c.eaf,M25+26c_ww
FS:S-SOCIETY,c,m,m,BL22c.eaf,BL21+22c_mm
FS:S-SON,c,w,w,BM14c.eaf,BM13+14c_ww
FS:S-SOUTH,c,w,m,M12c.eaf,M11+12c_mw
FS:S-SOUTHAMPTON,c,m,m,L10c.eaf,L9+10c_mm
FS:S-SOUTHAMPTON,c,m,m,L10c.eaf,L9+10c_mm
FS:S-SOUTHAMPTON,c,m,m,L9c.eaf,L9+10c_mm
FS:S-SOUTHAMPTON,c,m,m,L9c.eaf,L9+10c_mm
FS:S-SQUATTERS,c,w,m,L18c.eaf,L17+18c_mw
FS:S-SQUATTERS,c,w,m,L18c.eaf,L17+18c_mw
FS:S-STRANGER,c,w,w,L22c.eaf,L21+22c_ww
FS:S-SUPER,c,m,m,L23c.eaf,L23+24c_mm
FS:S-SUPER,c,m,m,L24c.eaf,L23+24c_mm
FS:S-SYNDROME,c,w,w,BM14c.eaf,BM13+14c_ww
FS:S-UNKNOWN,c,m,m,L3435c.eaf,L34+35c_mm
FS:S-UNKNOWN(FALSE-START),c,m,m,L23c.eaf,L23+24c_mm
FS:S-UNKNOWN(FALSE-START),c,m,m,L24c.eaf,L23+24c_mm
FS:S-UNKNOWN(FALSE-START),c,w,w,M16c.eaf,M15+16c_ww
FS:SADDAM,c,w,m,BM56c.eaf,BM5+6c_mw
FS:SADDAM,c,w,m,BM56c.eaf,BM5+6c_mw
FS:SADDAM,c,w,m,BM56c.eaf,BM5+6c_mw
FS:SADDAM(FALSE-START),c,w,m,BM56c.eaf,BM5+6c_mw
FS:SADDAM(SD),c,w,m,BM56c.eaf,BM5+6c_mw
FS:SALT,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:SALT,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:SAMINUR,c,m,m,BM8c.eaf,BM7+8c_mm
FS:SAND,c,w,w,BM14c.eaf,BM13+14c_ww
FS:SAND,c,w,w,BM14c.eaf,BM13+14c_ww
FS:SARAH,c,m,m,L20c.eaf,L19+20c_mm
FS:SARAH,c,m,m,L20c.eaf,L19+20c_mm
FS:SARDINA,c,w,w,BM21c.eaf,BM21+22c_ww
FS:SASLIC,n,m,w,G3n.eaf,G3+4n_mwm
FS:SASLIC,n,m,w,G3n.eaf,G3+4n_mwm
FS:SATURDAY(SAT),c,w,w,M910c.eaf,M25+26c_ww
FS:SATURDAY(SAT),c,w,w,M910c.eaf,M25+26c_ww
FS:SATURDAY(SAT),n,w,m,G25n.eaf,G25+26n_wmw
FS:SATURDAY(SAT),n,w,m,G25n.eaf,G25+26n_wmw
FS:SCAN,c,m,m,L26c.eaf,L25+26c_mm
FS:SCHOOL,n,m,m,G20n.eaf,G19+20n_mm
FS:SCHOOL,n,m,m,G20n.eaf,G19+20n_mm
FS:SCONES,c,w,w,M15c.eaf,M15+16c_ww
FS:SEA,n,w,m,BF4n.eaf,BF3+4n_mwm
FS:SEA,n,w,m,BF4n.eaf,BF3+4n_mwm
FS:SECRETARY(SC),c,m,m,L10c.eaf,L9+10c_mm
FS:SECRETARY(SC),c,m,m,L10c.eaf,L9+10c_mm
FS:SECRETARY(SC),c,m,m,L10c.eaf,L9+10c_mm
FS:SECRETARY(SC),c,m,m,L10c.eaf,L9+10c_mm
FS:SEPTEMBER(S)(FALSE-START),c,w,m,L29c.eaf,L28+29c_mw
FS:SESI,c,m,m,BM7c.eaf,BM7+8c_mm
FS:SHARON,n,m,m,G2n.eaf,G1+2n_mm
FS:SHARON,n,m,m,G2n.eaf,G1+2n_mm
FS:SHEETS,n,w,w,BF19n.eaf,BF19+20n_ww
FS:SHEETS,n,w,w,BF19n.eaf,BF19+20n_ww
FS:SHISHA   ,c,m,m,BM7c.eaf,BM7+8c_mm
FS:SICILY,c,w,w,BM21c.eaf,BM21+22c_ww
FS:SICILY(SCL),c,w,w,BM21c.eaf,BM21+22c_ww
FS:SIDCUP,c,m,w,BL15c.eaf,BL15+16c_mw
FS:SNOWY,c,m,m,L8c.eaf,L7+8c_mm
FS:SNOWY,c,m,m,L8c.eaf,L7+8c_mm
FS:SO,c,m,w,M1c.eaf,M1+2c_mw
FS:SO,c,m,w,M1c.eaf,M1+2c_mw
FS:SO,c,m,w,M1c.eaf,M1+2c_mw
FS:SO,c,w,m,L29c.eaf,L28+29c_mw
FS:SO,n,m,m,BF21n.eaf,BF21+22n_mm
FS:SO,n,m,m,BF21n.eaf,BF21+22n_mm
FS:SOAP,c,w,w,BL23c.eaf,BL23+24c_ww
FS:SOAP,c,w,w,BL23c.eaf,BL23+24c_ww
FS:SON,c,m,m,L26c.eaf,L25+26c_mm
FS:SON,c,m,m,L3435c.eaf,L34+35c_mm
FS:SON,c,w,w,M15c.eaf,M15+16c_ww
FS:SON,c,w,w,M16c.eaf,M15+16c_ww
FS:SON,c,w,w,M16c.eaf,M15+16c_ww
FS:SON,n,w,w,G6n.eaf,G5+6n_ww
FS:SON,n,w,w,G6n.eaf,G5+6n_ww
FS:SON(SN),c,w,w,L27c.eaf,L27+11c_ww
FS:SON(SN),c,w,w,L27c.eaf,L27+11c_ww
FS:SON(SN),c,w,w,M16c.eaf,M15+16c_ww
FS:SPA,c,w,w,M15c.eaf,M15+16c_ww
FS:SPEECH(SPECH),n,m,m,G19n.eaf,G19+20n_mm
FS:SPEECH(SPECH),n,m,m,G19n.eaf,G19+20n_mm
FS:SPINE,c,m,m,L19c.eaf,L19+20c_mm
FS:SPINE,c,m,m,L19c.eaf,L19+20c_mm
FS:SSE,c,w,m,L3233c.eaf,L32+33c_mw
FS:ST-STREET,c,w,w,M30c.eaf,M25+26c_ww
FS:STAGETEXT(STAGETXT),c,m,m,L8c.eaf,L7+8c_mm
FS:STAGETEXT(STAGETXT),c,m,m,L8c.eaf,L7+8c_mm
FS:STOBHILL(STBHILL),n,w,m,G22n.eaf,G21+22n_mwm
FS:STOBHILL(STBHILL),n,w,m,G22n.eaf,G21+22n_mwm
FS:STREET(ST),c,w,w,M9c.eaf,M25+26c_ww
FS:SUFFOLK,n,m,w,BF6n.eaf,BF5+6n_wmw
FS:SUFFOLK,n,m,w,BF6n.eaf,BF5+6n_wmw
FS:SUGAR,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:SUGAR,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:SUGAR,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:SUGAR,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:SUPER,c,w,m,BL1718c.eaf,BL17+18c_mw
FS:SYLVIA,c,w,m,BL16c.eaf,BL15+16c_mw
FS:T(FALSE-START),c,w,w,M9c.eaf,M25+26c_ww
FS:T(FALSE-START),n,m,w,G11n.eaf,G11+12n_mwm
FS:T(FALSE-START),n,m,w,G11n.eaf,G11+12n_mwm
FS:T(FALSE-START),n,w,w,G9n.eaf,G9+10n_ww
FS:T(FALSE-START),n,w,w,G9n.eaf,G9+10n_ww
FS:T-INDECIPHERABLE,c,m,m,BM19c.eaf,BM19+20c_mm
FS:T-TAMWORTH,c,m,w,BL11c.eaf,BL11+12c_mw
FS:T-TAMWORTH,c,m,w,BL11c.eaf,BL11+12c_mw
FS:T-TAMWORTH,c,m,w,BL11c.eaf,BL11+12c_mw
FS:T-TAMWORTH,c,m,w,BL11c.eaf,BL11+12c_mw
FS:T-TAMWORTH,c,w,w,BM2c.eaf,BM1+2c_ww
FS:T-TAMWORTH(FALSE-START),c,m,w,BL11c.eaf,BL11+12c_mw
FS:T-TEACHER,c,w,w,L4c.eaf,L3+4c_ww
FS:T-TEACHER,c,w,w,L4c.eaf,L3+4c_ww
FS:T-TERM,c,m,w,M11c.eaf,M11+12c_mw
FS:T-TERMINAL,n,m,w,BF18n.eaf,BF17+18n_wmw
FS:T-TERMINAL,n,m,w,BF18n.eaf,BF17+18n_wmw
FS:T-THATCHER/FS:TUSSAUD,c,w,w,M28c.eaf,M25+26c_ww
FS:T-THE,c,w,m,M2c.eaf,M1+2c_mw
FS:T-THOUSAND,c,w,w,M29c.eaf,M25+26c_ww
FS:T-THURSDAY,c,m,m,BL6c.eaf,BL5+6c_mm
FS:T-THURSDAY,c,m,m,BL6c.eaf,BL5+6c_mm
FS:T-THURSDAY,c,w,w,M9c.eaf,M25+26c_ww
FS:T-TO,n,m,w,BF12n.eaf,BF11+12n_wmw
FS:T-TO,n,m,w,BF12n.eaf,BF11+12n_wmw
FS:T-TO,n,m,w,BF18n.eaf,BF17+18n_wmw
FS:T-TO,n,m,w,BF18n.eaf,BF17+18n_wmw
FS:T-TO,n,w,w,G16n.eaf,G15+16n_ww
FS:T-TO,n,w,w,G16n.eaf,G15+16n_ww
FS:T-TONSILS,c,w,w,L21c.eaf,L21+22c_ww
FS:T-TONSILS,c,w,w,L21c.eaf,L21+22c_ww
FS:T-TOO,c,w,w,M9c.eaf,M25+26c_ww
FS:T-TOO,n,w,w,G16n.eaf,G15+16n_ww
FS:T-TOO,n,w,w,G16n.eaf,G15+16n_ww
FS:T-TRANSFER,c,m,m,BM20c.eaf,BM19+20c_mm
FS:T-UNKNOWN,c,m,m,L3435c.eaf,L34+35c_mm
FS:T-UNKNOWN,c,w,w,L21c.eaf,L21+22c_ww
FS:T-UNKNOWN,c,w,w,L21c.eaf,L21+22c_ww
FS:T-UNKNOWN,c,w,w,L3637c.eaf,L36+37c_ww
FS:T-UNKNOWN(FALSE-START),c,m,m,L20c.eaf,L19+20c_mm
FS:T-UNKNOWN(FALSE-START),c,m,m,L20c.eaf,L19+20c_mm
FS:TA,c,w,w,BL10c.eaf,BL9+10c_ww
FS:TA,c,w,w,L4c.eaf,L3+4c_ww
FS:TA,c,w,w,L4c.eaf,L3+4c_ww
FS:TALBOT(TBOT),c,m,m,L20c.eaf,L19+20c_mm
FS:TALBOT(TBOT),c,m,m,L20c.eaf,L19+20c_mm
FS:TAMARA,n,w,w,G16n.eaf,G15+16n_ww
FS:TAMARA,n,w,w,G16n.eaf,G15+16n_ww
FS:TAMARA,n,w,w,G16n.eaf,G15+16n_ww
FS:TAMARA,n,w,w,G16n.eaf,G15+16n_ww
FS:TAMARA,n,w,w,G16n.eaf,G15+16n_ww
FS:TAMARA,n,w,w,G16n.eaf,G15+16n_ww
FS:TAMWORTH,c,m,w,BL11c.eaf,BL11+12c_mw
FS:TEACH,n,m,w,G11n.eaf,G11+12n_mwm
FS:TEACHER(TEACH),n,m,w,G11n.eaf,G11+12n_mwm
FS:TEACHER(TEACH),n,m,w,G11n.eaf,G11+12n_mwm
FS:TEACHING-ASSISTANT(TA),c,w,w,L3c.eaf,L3+4c_ww
FS:TEACHING-ASSISTANT(TA),c,w,w,L3c.eaf,L3+4c_ww
FS:TERMINAL(TERMIN),n,m,w,BF18n.eaf,BF17+18n_wmw
FS:TERMINAL(TERMIN),n,m,w,BF18n.eaf,BF17+18n_wmw
FS:TERRY,c,m,m,BL22c.eaf,BL21+22c_mm
FS:TERRY,c,w,w,L22c.eaf,L21+22c_ww
FS:THAMES,c,m,m,L3435c.eaf,L34+35c_mm
FS:THAN(TN),c,m,m,L8c.eaf,L7+8c_mm
FS:THAN(TN),c,m,m,L8c.eaf,L7+8c_mm
FS:THEN(N),c,m,m,L10c.eaf,L9+10c_mm
FS:THEN(N),c,m,m,L10c.eaf,L9+10c_mm
FS:THOMSON(TOMSON),c,w,w,BL23c.eaf,BL23+24c_ww
FS:THOUSAND(TH),c,w,w,M9c.eaf,M25+26c_ww
FS:THURSDAY,c,w,m,M12c.eaf,M11+12c_mw
FS:THURSDAY,c,w,m,M12c.eaf,M11+12c_mw
FS:THURSDAY(TH),c,m,m,BL6c.eaf,BL5+6c_mm
FS:THURSDAY(TH),c,m,m,BL6c.eaf,BL5+6c_mm
FS:THURSDAY(TH),c,m,w,M11c.eaf,M11+12c_mw
FS:THURSDAY(TH),c,w,m,M12c.eaf,M11+12c_mw
FS:THURSDAY(TH),c,w,w,M27c.eaf,M25+26c_ww
FS:THURSDAY(TH),c,w,w,M910c.eaf,M25+26c_ww
FS:THURSDAY(TH),c,w,w,M9c.eaf,M25+26c_ww
FS:TILL,n,w,m,BF13n.eaf,BF13+14n_wmw
FS:TILL,n,w,m,BF13n.eaf,BF13+14n_wmw
FS:TINTIN,c,m,m,L8c.eaf,L7+8c_mm
FS:TINTIN,c,m,m,L8c.eaf,L7+8c_mm
FS:TO,c,w,w,M16c.eaf,M15+16c_ww
FS:TO,c,w,w,M29c.eaf,M25+26c_ww
FS:TO,n,m,m,G19n.eaf,G19+20n_mm
FS:TO,n,m,m,G19n.eaf,G19+20n_mm
FS:TO,n,w,w,BF19n.eaf,BF19+20n_ww
FS:TO,n,w,w,BF19n.eaf,BF19+20n_ww
FS:TO(TOO),n,m,w,BF12n.eaf,BF11+12n_wmw
FS:TO(TOO),n,m,w,BF12n.eaf,BF11+12n_wmw
FS:TOM,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:TOM,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:TOM,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:TOM,n,w,m,BF11n.eaf,BF11+12n_wmw
FS:TONY,c,m,w,L5c.eaf,L5+6c_mw
FS:TONY,c,m,w,L5c.eaf,L5+6c_mw
FS:TONY(TON),c,m,m,BL21c.eaf,BL21+22c_mm
FS:TOO,c,m,m,L3435c.eaf,L34+35c_mm
FS:TOO,c,m,w,L5c.eaf,L5+6c_mw
FS:TOO,c,m,w,L5c.eaf,L5+6c_mw
FS:TOO,c,w,w,M16c.eaf,M15+16c_ww
FS:TORQUAY,c,m,m,L20c.eaf,L19+20c_mm
FS:TORQUAY,c,m,m,L20c.eaf,L19+20c_mm
FS:TOWN,c,w,w,M15c.eaf,M15+16c_ww
FS:TOWNSEND,n,w,w,BF19n.eaf,BF19+20n_ww
FS:TOWNSEND,n,w,w,BF19n.eaf,BF19+20n_ww
FS:TOYS,c,w,w,M30c.eaf,M25+26c_ww
FS:TOYS,c,w,w,M30c.eaf,M25+26c_ww
FS:TRACHEOTOMY,c,w,w,L21c.eaf,L21+22c_ww
FS:TRACHEOTOMY,c,w,w,L21c.eaf,L21+22c_ww
FS:TRACHEOTOMY(TR),c,w,w,L21c.eaf,L21+22c_ww
FS:TRACHEOTOMY(TR),c,w,w,L21c.eaf,L21+22c_ww
FS:TRADE,c,w,w,M30c.eaf,M25+26c_ww
FS:TRADE(TR)(FALSE-START),c,w,w,M30c.eaf,M25+26c_ww
FS:TREADMILL,n,w,w,G10n.eaf,G9+10n_ww
FS:TREADMILL,n,w,w,G10n.eaf,G9+10n_ww
FS:TREADMILL(TREADMIL),n,w,w,G9n.eaf,G9+10n_ww
FS:TREADMILL(TREADMIL),n,w,w,G9n.eaf,G9+10n_ww
FS:TREE,n,m,m,G20n.eaf,G19+20n_mm
FS:TREE,n,m,m,G20n.eaf,G19+20n_mm
FS:TUESDAY(TU),c,w,w,M27c.eaf,M25+26c_ww
FS:TUMOR,c,m,m,L26c.eaf,L25+26c_mm
FS:TUMOUR,c,m,m,L20c.eaf,L19+20c_mm
FS:TUMOUR,c,m,m,L20c.eaf,L19+20c_mm
FS:U-UNITED,c,m,m,BL6c.eaf,BL5+6c_mm
FS:UNIPHONE,c,w,m,L18c.eaf,L17+18c_mw
FS:UNIPHONE,c,w,m,L18c.eaf,L17+18c_mw
FS:UNKNOWN,c,w,w,M9c.eaf,M25+26c_ww
FS:UNKNOWN(BLD),c,w,w,M30c.eaf,M25+26c_ww
FS:UNKNOWN(BOLD),c,w,w,M30c.eaf,M25+26c_ww
FS:UNKNOWN(EEPORT),c,w,w,M27c.eaf,M25+26c_ww
FS:UNKNOWN(G)(FALSE-START),c,m,m,L10c.eaf,L9+10c_mm
FS:UNKNOWN(G)(FALSE-START),c,m,m,L10c.eaf,L9+10c_mm
FS:UNKNOWN(GAMY),c,m,m,L3435c.eaf,L34+35c_mm
FS:UNKNOWN(GLY),c,m,m,L3435c.eaf,L34+35c_mm
FS:UNKNOWN(ORK),c,m,m,L3435c.eaf,L34+35c_mm
FS:UNKNOWN(ORK),c,m,m,L3435c.eaf,L34+35c_mm
FS:UNKNOWN(ORK),c,m,m,L3435c.eaf,L34+35c_mm
FS:UNKNOWN(SWD),c,m,m,L20c.eaf,L19+20c_mm
FS:UNKNOWN(SWD),c,m,m,L20c.eaf,L19+20c_mm
FS:UNKNOWN(WH),c,w,w,M27c.eaf,M25+26c_ww
FS:URDU(URDI),n,w,m,G25n.eaf,G25+26n_wmw
FS:URDU(URDI),n,w,m,G25n.eaf,G25+26n_wmw
FS:USED,n,w,w,BF19n.eaf,BF19+20n_ww
